Codigo;Denominacion_Generica_ES;Denominacion_Generica_VAL;Denominacion_Especifica;Denominacion;Regimen;Tipo_Via;Direccion;Num;Codigo_postal;Localidad;Provincia;Telefono;Fax;COD_EDIFICACION;long;lat;Titularidad;CIF;Comarca
46007967;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;SAN ROQUE;CEIP SAN ROQUE;Púb.;CL;CONSELL;1;46460;SILLA;València;961205060;;1;-0.410276;39.355546;GENERALITAT VALENCIANA;Q9655326H;L'HORTA SUD
46008005;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;VALLDIGNA;CEIP VALLDIGNA;Púb.;AV;DE LA SAFOR;37;46750;SIMAT DE LA VALLDIGNA;València;962826595;;1;-0.313266;39.045963;GENERALITAT VALENCIANA;Q9655327F;LA SAFOR
46008017;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;LA ESTELA;CEIP LA ESTELA;Púb.;CL;FIDEL CLEMENTE MAS;S/N;46320;SINARCAS;València;962169115;;1;-1.232922;39.73328;GENERALITAT VALENCIANA;Q9655328D;LA PLANA DE UTIEL-REQUENA
46008042;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;LÓPEZ MARCO;CEIP LÓPEZ MARCO;Púb.;CL;CRONISTA JUAN MOLERES IBOR;4;46430;SOLLANA;València;961719010;;1;-0.387139;39.279806;GENERALITAT VALENCIANA;Q9655067H;LA RIBERA BAIXA
46008066;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;MARENY DE BARRAQUETES;CEIP MARENY DE BARRAQUETES;Púb.;CL;DEL MAR;8;46419;SUECA - MARENY DE BARRAQUETES;València;963428515;;1;-0.263146;39.245058;GENERALITAT VALENCIANA;Q9655337E;LA RIBERA BAIXA
46008081;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;EL PERELLÓ;CEIP EL PERELLÓ;Púb.;CL;ROGER DE LLÚRIA;15;46420;SUECA - EL PERELLÓ;València;961719025;;1;-0.275398;39.274219;GENERALITAT VALENCIANA;Q9655336G;LA RIBERA BAIXA
46008091;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;MARÍA AUXILIADORA;CENTRE PRIVAT MARÍA AUXILIADORA;Priv. Conc.;CL;LA PUNTA;15-17;46410;SUECA;València;961702951;961705909;1;-0.309504;39.203297;;;LA RIBERA BAIXA
46008108;CENTRO DE EDUCACIÓN ESPECIAL;CENTRE D'EDUCACIÓ ESPECIAL;MIQUEL BURGUERA;CEE PÚB. MIQUEL BURGUERA;Púb.;CL;JUAN ALBEROLA BELTRÁN;S/N;46410;SUECA;València;961719000;;1;-0.301563;39.207234;GENERALITAT VALENCIANA;Q9655331H;LA RIBERA BAIXA
46008111;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;LUIS VIVES;CENTRE PRIVAT LUIS VIVES;Priv. Conc.;CL;HUMANISTA LUIS VIVES;6;46410;SUECA;València;961701621;961701621;1;-0.303481;39.20097;;;LA RIBERA BAIXA
46008133;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;UNIÓN CRISTIANA;CENTRE PRIVAT UNIÓN CRISTIANA;Priv. Conc.;AV;BERNARDO ALIÑO;4;46410;SUECA;València;961703832;961704305;1;-0.307628;39.201963;;;LA RIBERA BAIXA
46008145;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;NUESTRA SEÑORA DE FÁTIMA;CENTRE PRIVAT NUESTRA SEÑORA DE FÁTIMA;Priv. Conc.;CL;NUESTRA SEÑORA DE FÁTIMA;3;46410;SUECA;València;961712689;960657900;1;-0.310053;39.197324;;;LA RIBERA BAIXA
46008157;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;E. JARDÍN ATENEO SUECO DEL SOCORRO;CENTRE PRIVAT E. JARDÍN ATENEO SUECO DEL SOCORRO;Priv. Conc.;CL;LA VALLDIGNA;18;46410;SUECA;València;961702935;961712016;1;-0.314838;39.199452;;;LA RIBERA BAIXA
46008169;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;LA ENCARNACIÓN;CENTRE PRIVAT LA ENCARNACIÓN;Priv. Conc.;PZ;SAN PEDRO;5;46410;SUECA;València;961700325;961700325;1;-0.310246;39.201672;;;LA RIBERA BAIXA
46008170;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;CERVANTES;CEIP CERVANTES;Púb.;AV;DE ESPAÑA;127;46410;SUECA;València;961719030;;1;-0.317402;39.202204;GENERALITAT VALENCIANA;Q9655333D;LA RIBERA BAIXA
46008182;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;CARRASQUER;CEIP CARRASQUER;Púb.;CL;LES ESCOLES;S/N;46410;SUECA;València;961719035;;1;-0.309286;39.205197;GENERALITAT VALENCIANA;Q9655332F;LA RIBERA BAIXA
46008261;ESCUELA INFANTIL;ESCOLA INFANTIL;SAN RAFAEL;EI SAN RAFAEL;Púb.;CL;REYES CATÓLICOS;2;46016;TAVERNES BLANQUES;València;961205570;;1;-0.361155;39.506755;GENERALITAT VALENCIANA;Q9655340I;L'HORTA NORD
46008273;COLEGIO DE EDUCACIÓN PRIMARIA;COL·LEGI D'EDUCACIÓ PRIMÀRIA;9 D'OCTUBRE;CEP 9 D'OCTUBRE;Púb.;AV;REI EN JAUME;S/N;46016;TAVERNES BLANQUES;València;962566880;;1;-0.363273;39.503478;GENERALITAT VALENCIANA;Q9655116C;L'HORTA NORD
46008285;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;SAN JOSÉ;CENTRE PRIVAT SAN JOSÉ;Priv. Conc.;CL;DOLORES ROJAS;3;46760;TAVERNES DE LA VALLDIGNA;València;962821207;962821207;1;-0.265931;39.071587;;;LA SAFOR
46008315;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;PARROQUIAL SAN JOSÉ-PATRONATO;CENTRE PRIVAT PARROQUIAL SAN JOSÉ-PATRONATO;Priv. Conc.;CL;SAN JOSÉ;58;46760;TAVERNES DE LA VALLDIGNA;València;962821916;962824220;1;-0.271921;39.070746;;;LA SAFOR
46008327;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;DIVINA AURORA;CEIP DIVINA AURORA;Púb.;CL;JARDINS;S/N;46760;TAVERNES DE LA VALLDIGNA;València;962826600;;1;-0.268081;39.074835;GENERALITAT VALENCIANA;Q9655013B;LA SAFOR
46008339;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;MAGRANER;CEIP MAGRANER;Púb.;CL;CID CAMPEADOR;2;46760;TAVERNES DE LA VALLDIGNA;València;962826480;;1;-0.261249;39.075795;GENERALITAT VALENCIANA;Q9655343C;LA SAFOR
46008340;INSTITUTO DE EDUCACIÓN SECUNDARIA;INSTITUT D'EDUCACIÓ SECUNDÀRIA;JAUME II EL JUST;IES JAUME II EL JUST;Púb.;CL;CAMÍ DE LA DULA;31;46760;TAVERNES DE LA VALLDIGNA;València;962829995;;1;-0.25942;39.077126;GENERALITAT VALENCIANA;Q9655341G;LA SAFOR
46008352;CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;ACADEMIA ALMI;CENTRE PRIVAT FP  ACADEMIA ALMI;Priv. Conc.;CL;SAN LUIS;89;46760;TAVERNES DE LA VALLDIGNA;València;962820229;962820229;1;-0.262846;39.076559;;;LA SAFOR
46008364;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;SANT MIQUEL;CEIP SANT MIQUEL;Púb.;CL;CANTALOT;11;46760;TAVERNES DE LA VALLDIGNA;València;962826605;;1;-0.275456;39.070059;GENERALITAT VALENCIANA;Q9655344A;LA SAFOR
46008443;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;JULIO VERNE;CENTRE PRIVAT JULIO VERNE;Priv.;CR;DE LA ALBERCA, KM. 51;;46901;TORRENT - MONTE VEDAT;València;961551698;961555011;1;-0.499642;39.416303;;;L'HORTA SUD
46008522;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;CENTRE PRIVAT D'EDUCACIÓ ESPECIAL;SQUEMA;CEE PRIV. SQUEMA;Priv. Conc.;CL;FONT DE MANYES;2;46901;TORRENT - MONTE VEDAT;València;961550462;961550462;1;-0.495211;39.416005;;;L'HORTA SUD
46008546;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;SAN JOSÉ Y SANTA ANA;CENTRE PRIVAT SAN JOSÉ Y SANTA ANA;Priv. Conc.;CL;MAESTRO GINER;20;46900;TORRENT;València;961550574;961573559;1;-0.46266;39.438289;;;L'HORTA SUD
46008561;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL I PRIMÀRIA;SANTO TOMÁS DE AQUINO;CENTRE PRIVAT SANTO TOMÁS DE AQUINO;Priv. Conc.;CM;REIAL;120;46900;TORRENT;València;961552194;;1;-0.480931;39.433724;;;L'HORTA SUD
46008649;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;FASTA MADRE SACRAMENTO;CENTRE PRIVAT FASTA MADRE SACRAMENTO;Priv. Conc.;AV;AL VEDAT;188;46900;TORRENT;València;961551571;961551252;1;-0.484541;39.424844;;;L'HORTA SUD
46008650;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;EL VEDAT;CENTRE PRIVAT EL VEDAT;Priv. Conc.;CL;CAMINO DEL REALÓN;19;46900;TORRENT;València;961580544;961580608;1;-0.467972;39.410841;;;L'HORTA SUD
46008662;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;NUESTRA SEÑORA DEL MONTE SIÓN;CENTRE PRIVAT NUESTRA SEÑORA DEL MONTE SIÓN;Priv. Conc.;AV;PADRE PRUDENCIO PALMERA;10;46900;TORRENT;València;961555252;961562144;1;-0.464424;39.432485;;;L'HORTA SUD
46008674;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;MARÍA AUXILIADORA;CENTRE PRIVAT MARÍA AUXILIADORA;Priv. Conc.;PZ;DOMINICAL;6;46900;TORRENT;València;961550326;961564087;1;-0.466903;39.43229;;;L'HORTA SUD
46008686;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;LA PURÍSIMA;CENTRE PRIVAT LA PURÍSIMA;Priv. Conc.;PZ;DE LES CORTS VALENCIANES;15;46900;TORRENT;València;961551121;961553620;1;-0.467423;39.436466;;;L'HORTA SUD
46008698;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;VIRGEN DEL ROSARIO;CEIP VIRGEN DEL ROSARIO;Púb.;CL;GABRIELA MISTRAL;4;46900;TORRENT;València;961205120;;1;-0.460653;39.438497;GENERALITAT VALENCIANA;Q9655362C;L'HORTA SUD
46008704;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;LOPE DE VEGA;CEIP LOPE DE VEGA;Púb.;CL;DOCTOR FRANCISCO ROSELLO;25;46900;TORRENT;València;961205530;;1;-0.470663;39.435754;GENERALITAT VALENCIANA;Q9655109H;L'HORTA SUD
46008716;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;JUAN XXIII;CEIP JUAN XXIII;Púb.;PD;L'ALTER;31;46900;TORRENT;València;962565260;;1;-0.469708;39.442557;GENERALITAT VALENCIANA;Q9655357C;L'HORTA SUD
46008728;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;SANT PASQUAL;CEIP SANT PASQUAL;Púb.;CL;PADRE MÉNDEZ;149;46900;TORRENT;València;961205440;;1;-0.475518;39.42806;GENERALITAT VALENCIANA;Q9655145B;L'HORTA SUD
46008731;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;FEDERICO MAICAS;CEIP FEDERICO MAICAS;Púb.;CL;SIMANCAS;1;46900;TORRENT;València;961205725;;1;-0.479229;39.43316;GENERALITAT VALENCIANA;Q9655353B;L'HORTA SUD
46008741;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;SAN JUAN BAUTISTA;CEIP SAN JUAN BAUTISTA;Púb.;CL;SAN JUAN BAUTISTA;22;46900;TORRENT;València;961205540;;1;-0.465417;39.430624;GENERALITAT VALENCIANA;Q9655360G;L'HORTA SUD
46008753;INSTITUTO DE EDUCACIÓN SECUNDARIA;INSTITUT D'EDUCACIÓ SECUNDÀRIA;TIRANT LO BLANC;IES TIRANT LO BLANC;Púb.;CL;FRAY LUIS AMIGÓ;41;46900;TORRENT;València;961206170;;1;-0.463926;39.433483;GENERALITAT VALENCIANA;Q9655354J;L'HORTA SUD
46008777;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;CENTRE PRIVAT D'EDUCACIÓ ESPECIAL;TORREPINOS;CEE PRIV. TORREPINOS;Priv. Conc.;CL;DOCTOR GÓMEZ FERRER;112;46900;TORRENT;València;961551719;961551719;1;-0.461795;39.442871;;;L'HORTA SUD
46008790;CENTRO DE EDUCACIÓN ESPECIAL;CENTRE D'EDUCACIÓ ESPECIAL;LA ENCARNACIÓN;CEE PÚB. LA ENCARNACIÓN;Púb.;CL;PADRE MÉNDEZ;153;46900;TORRENT;València;961205715;;1;-0.475564;39.4282;GENERALITAT VALENCIANA;Q9655128H;L'HORTA SUD
46008820;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;SANTA BÁRBARA;CEIP SANTA BÁRBARA;Púb.;CL;PÉREZ GALDÓS;15;46269;TOUS;València;962457800;;1;-0.589458;39.141195;GENERALITAT VALENCIANA;Q9655364I;LA RIBERA ALTA
46008868;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;JOAQUÍN MUÑOZ;CEIP JOAQUÍN MUÑOZ;Púb.;CL;RAMÓN Y CAJAL;18;46389;TURÍS;València;961808355;;1;-0.710109;39.391914;GENERALITAT VALENCIANA;Q9655367B;LA RIBERA ALTA
46008911;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;SANTA ANA;CENTRO PRIVADO SANTA ANA;Priv. Conc.;CL;CAMINO;5;46300;UTIEL;València;962171140;962174115;1;-1.204612;39.565611;;;LA PLANA DE UTIEL-REQUENA
46008935;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;CANÓNIGO MUÑOZ;CEIP CANÓNIGO MUÑOZ;Púb.;AV;DE LAS ALDEAS;10;46300;UTIEL;València;962169120;;1;-1.199524;39.564537;GENERALITAT VALENCIANA;Q9655368J;LA PLANA DE UTIEL-REQUENA
46008960;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;ENRIQUE RAMBAL;CEIP ENRIQUE RAMBAL;Púb.;CL;CELADILLA;1;46300;UTIEL;València;962169110;;1;-1.207885;39.572227;GENERALITAT VALENCIANA;Q9655001G;LA PLANA DE UTIEL-REQUENA
46008972;INSTITUTO DE EDUCACIÓN SECUNDARIA;INSTITUT D'EDUCACIÓ SECUNDÀRIA;MIGUEL BALLESTEROS VIANA;IES MIGUEL BALLESTEROS VIANA;Púb.;AV;VENTA DEL MORO;1;46300;UTIEL;València;962169255;;1;-1.209773;39.572728;GENERALITAT VALENCIANA;Q9655370F;LA PLANA DE UTIEL-REQUENA
46008984;INSTITUTO DE EDUCACIÓN SECUNDARIA;INSTITUT D'EDUCACIÓ SECUNDÀRIA;ALAMEDA;IES ALAMEDA;Púb.;PS;ALAMEDA;S/N;46300;UTIEL;València;962169250;;1;-1.212788;39.567464;GENERALITAT VALENCIANA;Q9655369H;LA PLANA DE UTIEL-REQUENA
46009009;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;MANUEL GONZÁLEZ MARTÍ;CEIP MANUEL GONZÁLEZ MARTÍ;Púb.;CL;ALQUERIA GILET;S/N;46016;VALÈNCIA - BENIFARAIG;València;962566390;;1;-0.380702;39.530236;GENERALITAT VALENCIANA;Q9655012D;VALÈNCIA
46009034;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;EL AVE MARÍA;CENTRE PRIVAT EL AVE MARÍA;Priv. Conc.;CL;CAMPAMENT;57-59;46035;VALÈNCIA - BENIMAMET-BENIFERRI;València;963643811;963646391;1;-0.424052;39.500783;;;VALÈNCIA
46009061;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;CAMI DE L'HORTA;CEIP CAMI DE L'HORTA;Púb.;CM;VIEJO DE PATERNA;S/N;46035;VALÈNCIA - BENIMAMET-BENIFERRI;València;962566400;;1;-0.418744;39.494128;GENERALITAT VALENCIANA;Q9655573E;VALÈNCIA
46009071;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;BENIMÀMET;CEIP BENIMÀMET;Púb.;CL;RAFAEL TENES ESCRICH;56;46035;VALÈNCIA - BENIMAMET-BENIFERRI;València;962566410;;1;-0.411872;39.501158;GENERALITAT VALENCIANA;Q9655572G;VALÈNCIA
46009150;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;NUESTRA SEÑORA DEL ROSARIO;CENTRE PRIVAT NUESTRA SEÑORA DEL ROSARIO;Priv. Conc.;CL;FORTUNA;S/N;46026;VALÈNCIA;València;963960743;963960743;1;-0.364987;39.428261;;;VALÈNCIA
46009216;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;JOSÉ SENENT;CEIP JOSÉ SENENT;Púb.;CL;SENENT IBAÑEZ;S/N;46112;VALÈNCIA - MASARROCHOS;València;962566440;;1;-0.405625;39.540712;GENERALITAT VALENCIANA;Q9655576H;VALÈNCIA
46009368;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL I PRIMÀRIA;MARTÍ SOROLLA;CENTRE PRIVAT MARTÍ SOROLLA;Priv. Conc.;CL;RIU ERESMA;3;46026;VALÈNCIA;València;963730103;963730150;1;-0.375166;39.451699;;;VALÈNCIA
46009371;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;ESCUELAS PÍAS;CENTRE PRIVAT ESCUELAS PÍAS;Priv. Conc.;CL;CARNICEROS;6;46001;VALÈNCIA;València;963915800;963915876;1;-0.382322;39.474018;;;VALÈNCIA
46009460;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;SAGRADO CORAZÓN DE JESÚS -CARMELITAS-;CENTRE PRIVAT SAGRADO CORAZÓN DE JESÚS -CARMELITAS-;Priv. Conc.;CL;MURO SANTA ANA;5;46003;VALÈNCIA;València;963910512;963922768;1;-0.374898;39.478871;;;VALÈNCIA
46009472;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;GRAN ASOCIACIÓN;CENTRE PRIVAT GRAN ASOCIACIÓN;Priv. Conc.;CL;PADRE HUÉRFANOS;3;46003;VALÈNCIA;València;963911791;963911813;1;-0.37798;39.479735;;;VALÈNCIA
46009526;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ PRIMÀRIA I SECUNDÀRIA;ESCOLANÍA NTRA.SRA.DESAMPARADOS;CENTRE PRIVAT ESCOLANÍA NTRA.SRA.DESAMPARADOS;Priv. Conc.;CL;GOBERNADOR VIEJO;23;46003;VALÈNCIA;València;963918434;;1;-0.371341;39.47544;;;VALÈNCIA
46009654;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ PRIMÀRIA I SECUNDÀRIA;CENTRO DE ESTUDIOS GARCÍA BROCH;CENTRE PRIVAT CENTRO DE ESTUDIOS GARCÍA BROCH;Priv. Conc.;CL;PEDRO III EL GRANDE;46;46005;VALÈNCIA;València;963732057;963952320;1;-0.367229;39.463353;;;VALÈNCIA
46009666;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;LOS ÁNGELES;CENTRE PRIV. ED. INFANTIL LOS ÁNGELES;Priv. Conc.;CL;JOAQUIN COSTA;10;46005;VALÈNCIA;València;963325044;;1;-0.36772;39.46658;;;VALÈNCIA
46009708;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;SAN JOSÉ HERMANAS FRANCISCANAS DE LA INMACULADA;CENTRE PRIVAT SAN JOSÉ HH. FRANCISCANAS DE LA INMACULADA;Priv. Conc.;CL;DOCTOR SUMSI;5;46005;VALÈNCIA;València;963733084;963733084;1;-0.368761;39.462986;;;VALÈNCIA
46009711;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;SAN VICENTE FERRER-DOMINICOS;CENTRE PRIVAT SAN VICENTE FERRER-DOMINICOS;Priv. Conc.;CL;ISABEL LA CATÓLICA;25;46004;VALÈNCIA;València;963536600;963536601;1;-0.369413;39.467464;;;VALÈNCIA
46009721;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;NUESTRA SEÑORA DE LORETO;CENTRE PRIVAT NUESTRA SEÑORA DE LORETO;Priv. Conc.;CL;SALAMANCA;55;46005;VALÈNCIA;València;963331029;963355712;1;-0.362345;39.463648;;;VALÈNCIA
46009733;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;SAGRADO CORAZÓN HH. MARISTAS;CENTRE PRIVAT SAGRADO CORAZÓN HH. MARISTAS;Priv. Conc.;CL;SALAMANCA;45;46005;VALÈNCIA;València;963742011;963349783;1;-0.363383;39.464985;;;VALÈNCIA
46009812;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA;LICEO CORBI;CENTRE PRIVAT LICEO CORBI;Priv. Conc.;CL;VILLAHERMOSA;6;46006;VALÈNCIA;València;963331880;963331880;1;-0.362999;39.460169;;;VALÈNCIA
46009824;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL I PRIMÀRIA;GRUPO EDUCATIVO SAN LUIS;CENTRE PRIVAT GRUPO EDUCATIVO SAN LUIS;Priv. Conc.;CL;ZAPADORES;30;46006;VALÈNCIA;València;963333269;;1;-0.368654;39.457825;;;VALÈNCIA
46009848;CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;OLLER 1;CENTRE PRIVAT FP OLLER 1;Priv. Conc.;CL;CARLOS CERVERA;9;46006;VALÈNCIA;València;963748494;963748494;1;-0.372461;39.462803;;;VALÈNCIA
