the_geom,codigo,dgenerica,despecific,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,cp,codigoine,cartodb_id,created_at,updated_at
0101000020E6100000937AD71FAF07DDBF038B68E0ECC04340,46016750,COL·LEGI D'EDUCACIÓ INFANTIL,SANCHIS GUARNER,false,CL,SANTAS JUSTA Y RUFINA,S/N,46980,PATERNA,València,961205070,961205071,46980,46190,472,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000C96F1AA00914E3BF0D25A47F93D04340,46004838,COL·LEGI D'EDUCACIÓ INFANTIL,SAN VICENTE FERRER,false,CL,SAN VICENTE,49-51,46160,LLÍRIA,València,962718020,962718021,46160,46147,147,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000EA6FB3BF86FCD4BFBFA7DEBF1EBE4340,46032676,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL PATACONA,false,AV,VICENTE BLASCO IBÁÑEZ NOVELI,S/N,46120,ALBORAYA,València,961869350,,46120,46013,3279,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000027BC34E0545DE0BF96F441E0922B4340,03001908,INSTITUT D'EDUCACIÓ SECUNDÀR,FIGUERAS PACHECO,false,CL,FERNANDO MADROÑAL,35,3007,ALACANT,Alacant,965283344,965282106,03007,3014,1284,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000F6B060E08E37DCBF2022EB5F48324340,03010429,INSTITUT D'EDUCACIÓ SECUNDÀR,LLOIXA,false,AV,COMTAT DE FABRAQUER,1,3550,SANT JOAN D'ALACANT,Alacant,965656396,965656551,03550,3119,1849,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000743950A08235DBBF9AA5098096BB4340,46019738,ESCOLA PÚBLICA DE MÚSICA,MUNICIPAL,false,PZ,DE L'ESGLÉSIA,1,46950,XIRIVELLA,València,963830906,963501244,46950,46110,911,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000004D501600DB88E0BF8541F4FF058F4340,46017857,COL·LEGI D'EDUCACIÓ INFANTIL,EL CONVENT,false,PZ,MAESTRO ALBUIXECH,S/N,46260,ALBERIC,València,962441467,962446006,46260,46011,1192,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000097C51FA056FCE5BFBD0864C0A3FD4240,03008666,COLEGIO DE EDUCACIÓN INFANTIL,INMACULADA CONCEPCIÓN,false,CL,ORIHUELA,69,3181,TORREVIEJA,Alacant,966926715,966926716,03181,3133,716,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000836ECE3FFCA7CDBF8399B67F65E94340,12005131,ESCOLA INFANTIL DE PRIMER CICL,SAGRADO CORAZÓN,false,CL,XACÓ,2,12600,VALL D'UIXÓ (LA),Castelló,964696447,,12600,12126,161,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000081DD8F5F6803DBBF837357C04EC14340,46017501,INSTITUT D'EDUCACIÓ SECUNDÀR,FEDERICA MONTSENY,false,AV,PRIMERO DE MAYO,S/N,46100,BURJASSOT,València,963160290,963160291,46100,46078,1436,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000F2A8F8BF23AAEBBF19EC3CE070174340,03019081,ESCUELA INFANTIL DE PRIMER CIC,MUNICIPAL,false,AV,DE LA LIBERTAD,18-20,3340,ALBATERA,Alacant,,,03340,3005,3331,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000000B8F321F6668BCBFDB4A6540AC744340,46005946,INSTITUT D'EDUCACIÓ SECUNDÀR,GABRIEL CÍSCAR,false,CL,RIU ALFADALI,S/N,46780,OLIVA,València,962851179,962838103,46780,46181,1689,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000BD6E39E0B8E1BFBFA10ADA3FAA754340,46024175,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL EL CARAGOL,false,CL,BARRANCO,67,46780,OLIVA,València,962850668,,46780,46181,657,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000060F9FDDF3444DCBF1A9139E004344340,03009348,COL·LEGI D'EDUCACIÓ INFANTIL,RAJOLETES,false,AV,DEL INSTITUTO,6,3550,SANT JOAN D'ALACANT,Alacant,965651144,,03550,3119,1245,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000005691D10149D8BB3FA21C27E0325D4340,03008563,COL·LEGI D'EDUCACIÓ INFANTIL,SAN VICENTE FERRER,false,AV,JUVENTUD,14,3725,TEULADA,Alacant,965739035,965739036,03725,3128,963,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000007227D87F9D9BBEBF3F529F3FC8534340,03012268,COL·LEGI D'EDUCACIÓ INFANTIL,BERNAT DE SARRIÀ,false,CM,MIRANTBÓ,S/N,3510,CALLOSA D'EN SARRIÀ,Alacant,966870785,966870786,03510,3048,592,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000067898B5F55F6DEBF4ADE4AC0F92B4340,03014678,CONSERVATORI PROFESSIONAL DE M,GUITARRISTA JOSÉ TOMÁS,false,CL,SAN FERNANDO,30,3001,ALACANT,Alacant,965207016,965218906,03001,3014,2163,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000005463CFBFD9ADE3BFCF894EE0E7694340,46015629,COL·LEGI D'EDUCACIÓ INFANTIL,BONAVISTA,false,AV,VICENTE GIRONES,S/N,46870,ONTINYENT,València,962380425,,46870,46184,907,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000972C19C08EF1E5BFCB9A58E02B224340,03005082,INSTITUT D'EDUCACIÓ SECUNDÀR,SIXTO MARCO,false,AV,SANTA POLA,6,3203,ELX,Alacant,965459043,965459045,03203,3065,1159,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E61000000FB4F05F9ABEE1BF455964E025694340,46022713,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL LA JORDANA,false,CL,ALFONSO I FRANCISCO PLÁ,2,46890,AGULLENT,València,962907850,,46890,46004,1027,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000000CF431600795A8BFBD4351A04F004440,12000777,COL·LEGI D'EDUCACIÓ INFANTIL,SAN AGUSTÍN,false,CL,LA ESCUELA,S/N,12004,CASTELLÓ DE LA PLANA,Castelló,964739560,964739561,12004,12040,1030,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000003B632AC0211BD9BF72C34A60CEB74340,46012768,COL·LEGI D'EDUCACIÓ INFANTIL,PADRE MANJÓN,false,CL,CASTILLO DE CULLERA,3,46017,VALENCIA,València,962566690,962566691,46017,46250,420,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000962C983F7974DBBFE58013C083D74340,46007864,COL·LEGI D'EDUCACIÓ INFANTIL,SANT JOSEP,false,TR,SANT FRANCESC,1,46118,SERRA,València,961606965,961606966,46118,46228,1421,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000231BF15F7E19ECBFB4BAE69F2A674340,46025192,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL ELS MENUTS,false,CL,MOLÍ,57,46630,FONT DE LA FIGUERA (LA),València,962291112,,46630,46128,2970,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000FAF741DFDB49C6BF631CC81FB17C4340,46023080,CENTRE D'EDUCACIÓ ESPECIAL,COMARCAL ENRIC VALOR,false,AV,DEL GRAU,83,46701,GANDIA,València,962826470,962826471,46701,46131,2041,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,B
0101000020E610000023879C7F3AACD7BFB2EC496073BE4340,46018126,COL·LEGI D'EDUCACIÓ INFANTIL,MAX AUB,false,CL,PADRE URBANO,S/N,46009,VALENCIA,València,962566280,962566281,46009,46250,1939,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000AC3D74C0FC15DCBF5CC6038019C04340,46006458,COL·LEGI D'EDUCACIÓ INFANTIL,MIGUEL DE CERVANTES,false,CL,MAESTRO RAMON RAMIA,2,46980,PATERNA,València,961205535,961205536,46980,46190,1173,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000000E9146C0C2F4A5BF625D370076504340,03009543,COL·LEGI D'EDUCACIÓ INFANTIL,ALTEA LA VELLA,false,CR,DE CALLOSA,S/N,3590,ALTEA ALTEA LA VELLA,Alacant,965848508,,03599,3018,183,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000170A0D011632BFBF5CF525C0554E4340,03017837,COL·LEGI D'EDUCACIÓ INFANTIL,LA MUIXARA,false,PD,FOIA BLANCA,2,3530,NUCIA (LA),Alacant,966897025,965870702,03530,3094,1827,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000004A82CDBFB175E5BFF86B0D00B04B4340,03017060,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL RICO SAPENA,false,CL,DOCTOR FLEMING,52,3420,CASTALLA,Alacant,965561194,965561194,03420,3053,2663,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000004B59AE00A48BCBBF7ED9E2BFE5094440,12000145,COL·LEGI D'EDUCACIÓ INFANTIL,COMTE D'ARANDA,false,CL,CALVARI,S/N,12110,ALCORA (L'),Castelló,964738305,964738306,12110,12005,1785,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008E0CC55F8BA4E0BFF2D198FF469C4340,46002805,COL·LEGI D'EDUCACIÓ INFANTIL,BOSCH MARÍN,false,CL,CORBELLA,S/N,46240,CARLET,València,962534015,962534015,46240,46085,749,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000000FF4BABF26DDC63F235DD83FF4644340,03013339,INSTITUT D'EDUCACIÓ SECUNDÀR,NÚMERO 1,false,AV,AUGUSTA,2,3730,XÀBIA,Alacant,965792720,966461011,03738,3082,130,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E610000020A925209D0FE0BFE5835440902C4340,03010399,COL·LEGI D'EDUCACIÓ INFANTIL,SANTO DOMINGO,false,PZ,TOMÁS VALCÁRCEL DEZA,S/N,3006,ALACANT,Alacant,965937300,965937301,03005,3014,772,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000007BB73F38BBD1BF48CCFD1F71A34340,46008081,COL·LEGI D'EDUCACIÓ INFANTIL,EL PERELLÓ,false,CL,BARÓN DE RUAYA,3,46420,SUECA PERELLÓ (EL),València,961772044,,46420,46235,1088,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000107575808DCFDABF44DAC69FA8734340,46028958,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL DR.D.ALEJANDRO TORMO,false,CL,ÓSCAR DURICH,38,46840,POBLA DEL DUC (LA),València,962250066,,46840,46200,2923,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000053144F408A8FD9BFA1629CBF09794340,46031842,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL,false,CL,CRIST DE LA FE,88,46837,QUATRETONDA,València,962264571,,46837,46104,2352,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000005BDEFB9FECBBDDBFF199EC9FA7B74340,46017663,CENTRE PÚBLIC DE FORMACIÓ DE,,false,PZ,SAN PASCUAL,20,46900,TORRENT,València,961552538,961552538,46900,46244,1195,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000007A22EF1F82FFD5BF4904AA7F10C64340,46030357,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL MESTRA CARMEN BARRUF,false,CL,"MAYOR, MANZANA EQ.",1,46135,ALBALAT DELS SORELLS,València,962910304,,46135,46009,1918,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000099251FC0C42DE9BFAE61E17F86B64340,46017389,CONSERVATORIO PROFESIONAL DE M,SAN RAFAEL,false,AV,BLASCO IBÁÑEZ,32,46360,BUÑOL,València,962501257,962502818,46360,46077,1434,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000004F0FA920419CC7BF600DBCFF34774340,46001783,COL·LEGI D'EDUCACIÓ INFANTIL,SANT MARC,false,CL,HORTETS,S/N,46722,BENIARJÓ,València,962826655,962826656,46722,46055,740,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000FCB58780ED27D6BF46C0328001C44340,46005375,COL·LEGI D'EDUCACIÓ INFANTIL,MEDITERRANI,false,CL,MARÍA MANGLANO,4,46133,MELIANA,València,962566980,962566981,46133,46166,1379,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000B71B35401831E0BFDD18028063454340,03006301,COL·LEGI D'EDUCACIÓ INFANTIL,ELOY COLOMA,false,AV,DE LA CONSTITUCIÓN,S/N,3100,XIXONA,Alacant,965626011,965626011,03100,3083,615,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000C580CE9F94BBE9BF0A1F5BE03C1F4340,03016109,ESCOLA INFANTIL,MESTRA PILAR RUIZ,false,CL,FRATERNIDAD,S/N,3330,CREVILLENT,Alacant,966912030,966912031,03330,3059,2933,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000327B82BFBDDDD8BF95B95400E7BB4340,46019477,CENTRE PÚBLIC DE FORMACIÓ DE,SERRANO MORALES,false,CL,ALBERIQUE,18,46008,VALENCIA,València,963844010,963922988,46008,46250,106,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000007C88C43F9729E9BF326E6AA0F93D4340,03015920,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL ELS PEIXOS,false,CL,ALICANTE,33,3610,PETRER,Alacant,965375406,966951160,03610,3104,681,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000905D0E603656E8BFED4FF39F7F0E4340,03016638,ESCUELA INFANTIL DE PRIMER CIC,MUNICIPAL,false,CL,VALENCIA,8,3159,DAYA NUEVA,Alacant,965702298,965700642,03159,3061,2334,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000002B52C2033DEDCBFB76BAE3F2EBE4340,46021964,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL LA TARARA,false,CL,PATERNA,12,46940,MANISES,València,961546718,,46940,46159,866,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000F1C1BEDF6036E2BF0F9EBFBFF74F4340,03013649,ESCOLA INFANTIL DE PRIMER CICL,EL SALVADOR,false,CL,VIRGEN DE LOS DESAMPARADOS,4,3440,IBI,Alacant,966527590,966527591,03440,3079,601,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000099A4E57F73B8DEBF65C1C41F45984340,46026184,ESCOLA INFANTIL DE PRIMER CICL,PRADA,false,CL,PADRE ESTANISLAO,23,46610,GUADASSUAR,València,962571309,,46610,46139,647,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000002F1EC6208733CDBF1BB7989F1BD54340,46007542,INSTITUT D'EDUCACIÓ SECUNDÀR,EDUARDO MERELLÓ,false,CL,PERIODISTA AZZATI,S/N,46520,SAGUNT PUERTO SAGUNTO (EL),València,962680480,962680411,46520,46220,1351,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000CE621F203C93E9BF39BEAC3F780D4340,03009981,COLEGIO DE EDUCACIÓN INFANTIL,MANUEL DE TORRES,false,CL,MAYOR,88,3160,ALMORADÍ,Alacant,965290140,965290141,03160,3015,1046,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000A58320006B47DABF4A42D8DFC8B24340,46000262,COL·LEGI D'EDUCACIÓ INFANTIL,SAN BLAS,false,AV,CORTS VALENCIANES,34,46470,ALBAL,València,961205430,961205431,46470,46007,1191,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000001867C99F4CDCDEBF1F802FE0C02D4340,03000709,COL·LEGI D'EDUCACIÓ INFANTIL,MANJÓN-CERVANTES,false,CL,MONTERO RÍOS,2,3012,ALACANT,Alacant,965245394,965245394,03012,3014,452,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000009AB8CE1FD052E9BF9758CFFF61FD4240,03016870,C. DOCEN. PÚB. DE FORMACIÓN,MUNICIPAL DE SAN MIGUEL DE SAL,false,CL,MIGUEL GARCÍA GALANT,S/N,3193,SAN MIGUEL DE SALINAS,Alacant,965720001,,03193,3120,3141,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000005AE5CA1F5A2BD9BF52AD2AA0F5BF4340,46012823,COL·LEGI D'EDUCACIÓ INFANTIL,CIUTAT ARTISTA FALLER,false,PZ,REGINO MAS,S/N,46025,VALENCIA,València,961205475,961205476,46025,46250,1468,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008614E45FFBAD9DBFD787500020FF4340,12007531,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL CHUPETES,false,CL,ANTONIO PRADES SAFONT,S/N,12004,CASTELLÓ DE LA PLANA,Castelló,964269307,964269307,12004,12040,3304,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000B8D6B6DFDC0AD7BF80E5AD5F55BF4340,46025507,INSTITUT D'EDUCACIÓ SECUNDÀR,RASCANYA-ANTONIO CAÑUELO,false,AV,HERMANOS MACHADO,9,46019,VALENCIA,València,963659785,963668263,46019,46250,2743,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E61000002B002D6079E5DFBFDF2A4F20EC734340,46030102,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL,false,CL,AUSIÀS MARCH (SECTOR NORD RES,18,46893,ALFARRASÍ,València,699935721,,46893,46027,1838,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000F8AAB35F19A9D1BF07A63FA0D8DE4340,46028041,COL·LEGI RURAL AGRUPAT,BENAVITES QUART DE LES VALLS,false,CL,SANTO CRISTO,84,46510,QUART DE LES VALLS,València,962617390,962617391,46515,46101,2658,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E610000091939D3FEC13DEBFCB2D0840372F4340,03001507,COL·LEGI D'EDUCACIÓ INFANTIL,PEDRO DUQUE,false,CL,ARTISTA FOGUERER,2,3015,ALACANT,Alacant,965919680,965919681,03015,3014,384,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000002B82D3BFC3B49F3F2CAB55606D654340,03011896,COL·LEGI D'EDUCACIÓ INFANTIL,EL TRINQUET,false,CL,CANONGE VALERIA COSTA,7,3750,PEDREGUER,Alacant,966428875,966428876,03750,3101,700,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008DD2FB7F02D3CBBF6B6A45402A094440,12006263,ESCOLA SUPERIOR DE CERÀMICA,,false,CL,RIGOBERTA MENCHÚ,S/N,12110,ALCORA (L'),Castelló,964367518,964367530,12110,12005,1076,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000E5D732C0D50FE2BF79C14C8006894340,46031878,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL,false,AV,RIU XÚQUER,30,46294,CÀRCER,València,962977043,,46294,46084,3383,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000014CAEA9FA580DBBFAE5EA0FF79B74340,46029963,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL NÚMERO 2 DE PICANYA,false,AV,SENYERA,35,46210,PICANYA,València,961594460,,46210,46193,1831,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000007EC25F30D4A9BFE51604A09BFD4340,12004461,COL·LEGI D'EDUCACIÓ INFANTIL,GREGAL,false,GV,TÁRREGA MONTEBLANCO,19,12006,CASTELLÓ DE LA PLANA,Castelló,964739320,,12006,12040,1539,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000004FDD4560F8DDDABFFC1F1620C0C14340,46020200,ESCOLA INFANTIL DE PRIMER CICL,CAPERUCITA ROJA,false,PZ,9 D'OCTUBRE,S/N,46100,BURJASSOT,València,961205180,961205181,46100,46078,214,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000B5C948C05F21DB3F691D0BC0F5354440,12005891,CENTRE PÚBLIC DE FORMACIÓ DE,MARQUÉS DE BENICARLÓ,false,CL,SANTS MÀRTIRS,25,12580,BENICARLÓ,Castelló,964460289,964460289,12580,12027,2121,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000005F4AEFDEFBE2CEBF1509128024E94340,12004412,CONSERVATORI PROFESSIONAL DE M,MOSSÉN FRANCESC PEÑARROJA,false,AV,SUD-OEST,49,12600,VALL D'UIXÓ (LA),Castelló,964691050,964691737,12600,12126,1541,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000B92A16E03785E1BF9B76E73F5ACB4340,46029011,COL·LEGI D'EDUCACIÓ INFANTIL,EL CAMPÉS,false,CL,DE LA SORTANELLA,2,46185,POBLA DE VALLBONA (LA),València,962718195,962718196,46185,46202,2872,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000D6D9E67F1F39E7BF4FF39F7FCCCD4340,46006537,COLEGIO DE EDUCACIÓN INFANTIL,MAESTRO JUAN BERNIA,false,CL,SAN MIGUEL,S/N,46164,PEDRALBA,València,962718120,962718121,46164,46191,397,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000A75DE9BF02EDB6BF691D0BC0F5F04340,12000650,COL·LEGI D'EDUCACIÓ INFANTIL,JOSEP ITURBI,false,AV,JAUME I,S/N,12530,BORRIANA,Castelló,964738365,964738366,12530,12032,1845,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000981669A0012EDDBF90312DA006BA4340,46023225,INSTITUT D'EDUCACIÓ SECUNDÀR,CLARA CAMPOAMOR,false,CL,GONZÁLEZ HUGUET,S/N,46970,ALAQUÀS,València,961506769,961506769,46970,46005,2676,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000A29F522011C5D9BF5AA5AABF14B54340,46005326,ESCOLA INFANTIL,AUSIÀS MARCH,false,CL,DOCTOR FLEMING,S/N,46470,MASSANASSA,València,961251011,961255028,46470,46165,20,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008A371181135FC1BFADBCE47FF2454340,03002974,COL·LEGI D'EDUCACIÓ INFANTIL,VASCO NÚÑEZ DE BALBOA,false,CL,CAPITÁN CORTÉS,S/N,3502,BENIDORM,Alacant,966870820,966870821,03502,3031,1114,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008CA110BF6ADEF0BF35B2E19F08874340,46015733,INSTITUTO DE EDUCACIÓN SECUND,FERNANDO III,false,CL,PINTOR PEDRO CAMARA,19,46620,AYORA,València,962191086,962191149,46620,46044,330,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E61000005B8BC09FB48CD8BF143834C060B54340,46033772,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL PORTA SUD,false,CL,PROFESORA ANA ROJO,6,46910,ALFAFAR,València,963758227,961269933,46910,46022,3244,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000AEB707001206E5BFB3B7A51F1EBE4340,46003524,CENTRO DE EDUCACIÓN ESPECIAL,VIRGEN DE LA ESPERANZA,false,PD,DE LA LOMA,S/N,46380,CHESTE,València,962510651,962510860,46380,46109,1476,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,B
0101000020E6100000B07452203273D0BF828AAA5FE9FB4340,12006767,COL·LEGI D'EDUCACIÓ INFANTIL,MIRALCAMP,false,AV,SERRA D'ESPADÀ,89,12200,ONDA,Castelló,964738855,964738856,12200,12084,2733,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000007E0DA91E4031F3BFE33098BF42C84340,46008935,COLEGIO DE EDUCACIÓN INFANTIL,CANÓNIGO MUÑOZ,false,AV,DE LAS ALDEAS,10,46300,UTIEL,València,962170121,962170121,46300,46249,1069,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000FFD8D2407F53F3BF972F2FC03EC94340,46008960,COLEGIO DE EDUCACIÓN INFANTIL,ENRIQUE RAMBAL,false,CL,CELADILLA,1,46300,UTIEL,València,962170825,962171474,46300,46249,1462,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000004F0A20A0EED8E2BF4EF6E0FFD8CB4340,46027322,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL LLUÍS VIVES,false,CL,DEPÒSIT VELL,S/N,46180,BENAGUASIL,València,962730011,,46180,46051,2437,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000081773BC06856D5BF74F8B53F61B94340,46019431,CENTRE PÚBLIC DE FORMACIÓ DE,ESCUELA POPULAR NAZARET,false,CL,DEL PARQUE,94,46024,VALENCIA,València,963242627,,46024,46250,2539,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000000A42CF1F009CE8BFE95DBC1FB72B4340,03013583,ESCUELA INFANTIL DE PRIMER CIC,PEÑAS BLANCAS,false,CL,BARÍTONO ALMODÓVAR,52,3680,ASPE,Alacant,965492605,965492605,03680,3019,2750,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000641716202D95DDBF2B6D2700B5C14340,46030801,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL FUENTE DEL JARRO,false,CL,"GIJÓN (CRUCE C/ MADRID,S/N)",9,46980,PATERNA,València,961345435,961379691,46988,46190,2187,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000EB69B23F83BFD1BFFBDEA63FFB884340,46016385,INSTITUT D'EDUCACIÓ SECUNDÀR,LA VALLDIGNA,false,CL,SANT BENET,249,46760,TAVERNES DE LA VALLDIGNA,València,962821016,962821098,46760,46238,137,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
