the_geom,codigo,dgenerica,despecific,dabreviada,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud,cartodb_id,created_at,updated_at,nived,cp,regimen
0101000020E6100000AE0B3F389F3ADFBF0C76C3B645594340,3000497,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN VICENTE DE PAÚL,CENTRE PRIVAT SAN VICENTE DE PAÚL,CL,LA MILAGROSA,1,3802,ALCOI,Alacant,965331878,965332748,38.69744,-0.487953,1844,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03802,false
0101000020E6100000AEB0E07EC003DEBFFA449E245DB74340,46031908,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,BETA FORMACIÓN,CENTRE PRIVAT FP BETA FORMACIÓN,CL,TIRANT LO BLANC,26,46900,TORRENT,València,961571010,961571642,39.43253,-0.468979,3436,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46900,false
0101000020E610000009F5F411F8C3AFBFEACF7EA488F84340,12003729,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CERVANTES,CENTRE PRIVAT FP CERVANTES,PZ,MAYOR,9,12550,ALMASSORA,Castelló,964560847,964560847,39.94167,-0.062042,304,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,12550,false
0101000020E610000013ED2AA4FCA4DBBF4FAF946588BF4340,46006410,CENTRE PRIVAT E. PRIMÀRIA I SECUNDÀRIA,LA SALLE,CENTRE PRIVAT LA SALLE,CL,SAN LUIS BELTRÁN,8,46980,PATERNA,València,961365540,961365541,39.49635,-0.431945,1628,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,BD,46980,false
0101000020E61000003B1DC87A6A75E8BF46CEC29E76504340,3017047,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE BIAR,CENTRE FPA MUNICIPAL DE BIAR,PZ,DEL CONVENTO,S/N,3410,BIAR,Alacant,965810661,,38.62862,-0.764333,2649,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,03410,true
0101000020E61000006C76A4FACEAFE9BF0E971C774A1F4340,3015269,COL·LEGI D'EDUCACIÓ PRIMÀRIA,PINTOR JULIO QUESADA,CEP PINTOR JULIO QUESADA,CL,PLEITA,S/N,3330,CREVILLENT,Alacant,966616075,966616076,38.24446,-0.802711,806,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,B,03330,true
0101000020E610000010768A558330A73F0FEECEDA6D5B4340,3011446,ESCOLA PÚBLICA DE MÚSICA I DANSA,MUNICIPAL,E. DE MÚSICA I DANSA MUNICIPAL,AV,PAÍS VALENCIÀ,188,3720,BENISSA,Alacant,965732226,965730187,38.71429,0.045292,1759,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,03720,true
0101000020E6100000554FE61F7D93E5BFC078060DFD4B4340,3015440,ESCOLA PRIVADA DE MÚSICA,SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,CL,ERAS,15-19,3420,CASTALLA,Alacant,677647635,,38.59366,-0.674254,2054,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03420,false
0101000020E6100000FAB2B45373B9B9BF6DE7FBA9F1F64340,12005660,INSTITUT D'EDUCACIÓ SECUNDÀRIA,PROFESSOR BROCH I LLOP,IES PROFESSOR BROCH I LLOP,AV,EUROPA,S/N,12540,VILA-REAL,Castelló,964399000,964399001,39.92925,-0.100486,970,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,12540,true
0101000020E6100000857D3B8908FFC43FDA5548F949654340,3006232,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",MARÍA INMACULADA,CENTRE PRIVAT MARÍA INMACULADA,CL,MESTRE ÀNGEL RIBES,7,3730,XÀBIA,Alacant,965791170,965794200,38.79132,0.164033,1574,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03730,false
0101000020E6100000D4449F8F32E2BABFBA1457957D4F4440,12001903,INSTITUT D'EDUCACIÓ SECUNDÀRIA,ELS PORTS,IES ELS PORTS,PS,JAUME I,3,12300,MORELLA,Castelló,964336255,964336256,40.62102,-0.105014,1746,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,12300,true
0101000020E610000052B9895A9A5BE2BF7FD93D7958504340,3006131,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN JUAN Y SAN PABLO,CENTRE PRIVAT SAN JUAN Y SAN PABLO,CL,AMADO BROTONS,9,3440,IBI,Alacant,965552168,,38.6277,-0.573682,1481,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03440,false
0101000020E61000009E616A4B1D64E6BFA852B3075A8D4340,46022178,INSTITUTO DE EDUCACIÓN SECUNDARIA,LA CANAL DE NAVARRÉS,IES LA CANAL DE NAVARRÉS,CL,DOCTOR JOSÉ VICENTE PÉREZ CALATAYUD,41,46823,NAVARRÉS,València,962249090,962249091,39.10431,-0.699721,2946,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46823,true
0101000020E610000011ACAA97DF69D0BF431CEBE236F24340,12007619,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,PZ,NUEVA,S/N,12527,ARTANA,Castelló,964611677,964611061,39.8923,-0.256462,3366,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,12527,true
0101000020E6100000F4FDD478E926DBBF8CDB68006FA54340,46016312,INSTITUT D'EDUCACIÓ SECUNDÀRIA,ENRIC SOLER I GODES,IES ENRIC SOLER I GODES,PD,SISENA,S/N,46450,BENIFAIÓ,València,961719085,961719086,39.29245,-0.42425,1454,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46450,true
0101000020E6100000F3531C075E2DDCBF1E8A027D22AF4340,46024424,INSTITUT D'EDUCACIÓ SECUNDÀRIA,,IES D'ALCÀSSER,AV,CORTS VALENCIANES,51,46290,ALCÀSSER,València,961230860,961230857,39.36824,-0.440269,664,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46290,true
0101000020E6100000902E36AD1482EBBFCEDF844204504340,3009786,INSTITUTO DE EDUCACIÓN SECUNDARIA,ANTONIO NAVARRO SANTAFÉ,IES ANTONIO NAVARRO SANTAFÉ,LG,SAN BENITO,S/N,3400,VILLENA,Alacant,965823075,965823076,38.62513,-0.859629,1747,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03400,true
0101000020E610000049BDA772DA53E5BF06D847A7AE5C4340,3013704,INSTITUT D'EDUCACIÓ SECUNDÀRIA,PROFESSOR MANUEL BROSETA,IES PROFESSOR MANUEL BROSETA,AV,DEL TREN,22,3450,BANYERES DE MARIOLA,Alacant,966527675,966527676,38.72408,-0.666486,120,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03450,true
0101000020E6100000AB06616EF772E5BFC0EC9E3C2C4C4340,3003681,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",MARÍA ASUNTA,CENTRE PRIVAT MARÍA ASUNTA,CL,COLÓN,1,3420,CASTALLA,Alacant,965560084,965561656,38.5951,-0.670284,2171,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03420,false
0101000020E610000029B2D6506AAFE9BF95607138F31F4340,3003954,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",NUESTRA SEÑORA DEL CARMEN,CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN,CM,CARMELITAS MISIONERAS TERESIANAS,6,3330,CREVILLENT,Alacant,965401968,966680140,38.24961,-0.802663,1666,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03330,false
0101000020E6100000DDB243FCC396DDBF09F9A067B35A4340,3000424,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SALESIANOS JUAN XXIII,CENTRE PRIVAT SALESIANOS JUAN XXIII,CL,SAN JUAN BOSCO,37,3804,ALCOI,Alacant,965332640,965523197,38.7086,-0.462327,754,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03804,false
0101000020E6100000C991CEC0C8CBBE3FC4B12E6EA3694340,3013901,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",ALFA I OMEGA,CENTRE PRIVAT ALFA I OMEGA,PD,SANTA LUCÍA B,12,3700,DÉNIA,Alacant,965786472,965783610,38.8253,0.120297,1,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03700,false
0101000020E6100000E370E6577380D8BF0E45813E91A34340,46029070,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE SOLLANA,CENTRE FPA MUNICIPAL DE SOLLANA,CL,REI EN JAUME,40,46430,SOLLANA,València,961742710,,39.27787,-0.38284,2873,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46430,true
0101000020E6100000395E81E84919E9BF2B357BA015644340,46028818,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE FONTANARS DELS ALFORINS,CENTRE FPA MUNICIPAL DE FONTANARS DELS ALFORINS,CL,DE LES ESCOLES,1,46635,FONTANARS DELS ALFORINS,València,962222233,960706890,38.78191,-0.784337,3132,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46635,true
0101000020E6100000BF64E3C116BBD7BFB08F4E5DF9C44340,46027632,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE VINALESA,CENTRE FPA MUNICIPAL DE VINALESA,CL,DELS JOCS,S/N,46114,VINALESA,València,961499798,,39.53886,-0.370794,2988,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46114,true
0101000020E6100000F2B0506B9A77BCBF894160E5D04A4340,3009944,CENTRE DOCENT PRIVAT ESTRANGER,SIERRA BERNIA SCHOOL,CENTRE ESTRANGER SIERRA BERNIA SCHOOL,CL,LA CAÑETA,S/N,3580,ALFÀS DEL PI (L'),Alacant,966875149,966873633,38.5845,-0.1112,1429,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03580,false
0101000020E610000005A6D3BA0D6AD7BF3A92CB7F48BB4340,46023377,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,ByS FORMACIÓN,CENTRE PRIVAT FP ByS FORMACIÓN,AV,REGNE DE VALENCIA,62,46005,VALENCIA,València,963746682,963953389,39.46315,-0.365848,1917,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46005,false
0101000020E6100000923F1878EE3DE0BF92CB7F48BF2D4340,3000965,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",MARÍA AUXILIADORA,CENTRE PRIVAT MARÍA AUXILIADORA,CL,ISLA DE CORFÚ,7,3005,ALACANT,Alacant,965130244,965928938,38.3574,-0.50756,1410,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03005,false
0101000020E6100000A88AA9F413CEDEBF990D32C9C82D4340,3001209,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN JOSÉ,CENTRE PRIVAT SAN JOSÉ,CL,MARTOS,7,3012,ALACANT,Alacant,965254748,965916103,38.35769,-0.481328,909,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03012,false
0101000020E6100000AF21382EE326E6BFCBF8F71917224340,3004971,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTA MARÍA,CENTRE PRIVAT SANTA MARÍA,AV,EN JOAN CARLES I,30,3202,ELX,Alacant,965452500,965453929,38.26633,-0.692247,510,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03202,false
0101000020E6100000E0F08288D4B4DDBF6D3997E2AA5A4340,3000382,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAGRADA FAMILIA,CENTRE PRIVAT SAGRADA FAMILIA,CL,ARZOBISPO DOMENECH,19,3804,ALCOI,Alacant,965520616,966522020,38.70834,-0.464162,1401,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03804,false
0101000020E6100000C991CEC0C8CBDEBF1A81785DBF584340,3000503,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTA ANA,CENTRE PRIVAT SANTA ANA,CL,ISABEL II,5,3802,ALCOI,Alacant,965332228,965330670,38.69334,-0.481188,1431,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03802,false
0101000020E61000000C52F01472A5DDBFD1798D5DA22E4340,3001313,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTA TERESA-VISTAHERMOSA,CENTRE PRIVAT SANTA TERESA-VISTAHERMOSA,CL,CRUZ DE PIEDRA,1,3015,ALACANT,Alacant,965262000,965262111,38.36433,-0.463223,1324,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03015,false
0101000020E610000071C0AE264F59DCBF58FFE7305F5E4340,3003796,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN FRANCISCO DE ASÍS,CENTRE PRIVAT SAN FRANCISCO DE ASÍS,CL,CONVENTO,40,3820,COCENTAINA,Alacant,965592544,965592544,38.73728,-0.442951,556,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03820,false
0101000020E61000003201BF4692A0E8BFBEDEFDF15E314340,3006736,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",PADRE DEHÓN,CENTRE PRIVAT PADRE DEHÓN,CL,SANTA INÉS,1,3660,NOVELDA,Alacant,965600350,965600887,38.38571,-0.769601,1484,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03660,false
0101000020E61000009F1A2FDD2406DFBF6F9EEA909B2D4340,3001726,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTÍSIMO SACRAMENTO FEYDA,CENTRE PRIVAT SANTÍSIMO SACRAMENTO FEYDA,CL,TREINTA DE MARZO,1,3012,ALACANT,Alacant,965258356,965259401,38.35631,-0.48475,1602,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03012,false
0101000020E6100000E9E923F0879FDEBFE6AE25E4835A4340,3000448,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",LA SALLE,CENTRE PRIVAT LA SALLE,CR,CHORRADOR,1,3803,ALCOI,Alacant,966540010,966526412,38.70715,-0.478487,1778,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03803,false
0101000020E61000009D060C923EADDFBF5E6397A8DE2E4340,3000758,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",NUESTRA SEÑORA DE LOS ÁNGELES,CENTRE PRIVAT NUESTRA SEÑORA DE LOS ÁNGELES,CL,PARDO BAZÁN,8,3010,ALACANT,Alacant,965170417,965170417,38.36617,-0.494949,1312,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03010,false
0101000020E6100000550E2DB29D6FE8BFE9482EFF21314340,3006724,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",ORATORIO FESTIVO,CENTRE PRIVAT ORATORIO FESTIVO,CL,MARÍA AUXILIADORA,9,3660,NOVELDA,Alacant,965604406,965624661,38.38385,-0.763625,1483,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03660,false
0101000020E6100000EAE6E26F7B82E0BF9B728577B92C4340,3001829,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",MÉDICO PEDRO HERRERO,CENTRE PRIVAT MÉDICO PEDRO HERRERO,CL,VICTOR DE LA SERNA,37-39,3006,ALACANT,Alacant,965102455,965103197,38.34941,-0.515928,1406,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03006,false
0101000020E610000064B0E2546BE1E0BF9D9D0C8E92334340,3010442,CENTRE INTEGRAT PÚBLIC DE FORMACIÓ PROFESSIONAL,CANASTELL,CIPFP CANASTELL,CL,MONOVAR,5,3690,SANT VICENT DEL RASPEIG,Alacant,965936460,965936461,38.40291,-0.527517,997,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,F,03690,true
0101000020E6100000E23D07962364D0BF65C746205E774340,46027589,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL ESCOLA D'ADULTS DE RÓTOVA,CENTRE FPA MUNICIPAL ESCOLA D'ADULTS DE RÓTOVA,CL,ABADÍA,24,46725,RÓTOVA,València,962957011,,38.93256,-0.256112,2391,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46725,true
0101000020E6100000D505BCCCB051D3BF5E4BC8073DCB4340,46028806,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE PUIG,CENTRE FPA MUNICIPAL DE PUIG,PZ,MARIANO BENLLIURE,S/N,46540,PUIG DE SANTA MARIA [EL],València,961470022,,39.5878,-0.301861,2863,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46540,true
0101000020E61000008099EFE0278EE2BFC47C7901F6C54340,46030679,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL NÚMERO 3 DE RIBA-ROJA DE TÚRIA,CENTRE FPA MUNICIPAL NÚMERO 3 DE RIBA-ROJA DE TÚRIA,AV,POLIDEPORTIVO,S/N,46190,RIBA-ROJA DE TÚRIA,València,962772645,962772645,39.54657,-0.579853,2114,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46190,true
0101000020E610000007D2C5A69542DABFABADD85F76BB4340,46025799,CENTRE PÚBLIC EDUCACIÓ A DISTÀNCIA,CEED,CENTRE ESPECÍFIC D'EDUCACIÓ A DISTÀNCIA CEED,CL,CASA DE LA MISERICORDIA,34,46014,VALENCIA,València,961206990,961206991,39.46455,-0.410314,2724,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,46014,true
0101000020E61000005516855D143D80BF29CB10C7BA044440,12007191,CENTRE AUTORITZAT D'ENSENYAMENTS ESPORTIUS,CENETED,CENTRE ENSENYAMENTS ESPORTIUS CENETED,PD,LA MAGDALENA,S/N,12008,CASTELLÓ DE LA PLANA,Castelló,675552015,,40.03695,-0.007929,1989,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12008,false
0101000020E6100000D8EF8975AA7CDDBFCE88D2DEE0334340,3010995,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",C.E.B.A.T. CENTRO ESTUDIOS BÁSICOS ATLAS,CENTRE PRIVAT C.E.B.A.T. CENTRO ESTUDIOS BÁSICOS ATLAS,CR,"SAN VICENTE-SAN JUAN,  KM. 8",,3110,MUTXAMEL,Alacant,965955454,965955454,38.4053,-0.460734,1745,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03110,false
0101000020E61000004265FCFB8C0BDDBFD6C56D34802F4340,3000904,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",JESÚS MARÍA,CENTRE PRIVAT JESÚS MARÍA,CL,CAJA DE AHORROS,15,3016,ALACANT,Alacant,965261400,965261533,38.3711,-0.45383,1323,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03016,false
0101000020E6100000ADA7565F5D15E0BFA6D0798D5D2E4340,3001039,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTA MARÍA DEL CARMEN,CENTRE PRIVAT SANTA MARÍA DEL CARMEN,CL,MADRE ELISEA OLIVER,2,3005,ALACANT,Alacant,965174767,965175040,38.36223,-0.502608,904,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03005,false
0101000020E61000007EB262B83A00BE3F9FABADD85F6A4340,3004193,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAGRADO CORAZÓN,CENTRE PRIVAT SAGRADO CORAZÓN,PD,SANTA LUCÍA,23,3700,DÉNIA,Alacant,965780203,965787674,38.83105,0.117191,1668,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03700,false
0101000020E6100000F3052D246074E8BF61FD9FC37C314340,3006751,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTA MARÍA MAGDALENA,CENTRE PRIVAT SANTA MARÍA MAGDALENA,CL,SIRERA Y DARA,17,3660,NOVELDA,Alacant,965600995,965624728,38.38662,-0.764206,1485,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03660,false
0101000020E6100000F224E99AC9B7E0BF821C9430D3324340,3008411,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SANTA FAZ,CENTRE PRIVAT SANTA FAZ,CL,ANCHA DE CASTELAR,55,3690,SANT VICENT DEL RASPEIG,Alacant,965660140,965666747,38.39707,-0.522435,597,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03690,false
0101000020E61000004E27D9EA72CAEABF164850FC18374340,3006529,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",DIVINA PASTORA,CENTRE PRIVAT DIVINA PASTORA,AV,NOVELDA,S/N,3640,MONÒVER,Alacant,966960316,965471638,38.43045,-0.837213,1482,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03640,false
0101000020E6100000732F302B14E9DBBF17D9CEF753334340,3008174,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",NUESTRA SEÑORA DEL CARMEN,CENTRE PRIVAT NUESTRA SEÑORA DEL CARMEN,CL,MAYOR,12,3550,SANT JOAN D'ALACANT,Alacant,965653248,965653248,38.401,-0.436101,1490,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03550,false
0101000020E6100000934BE3175E49DEBF8BF84ECC7A594340,3000357,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",LA PRESENTACIÓN,CENTRE PRIVAT LA PRESENTACIÓN,CL,PINTOR CASANOVA,22,3801,ALCOI,Alacant,965544702,965545623,38.69906,-0.473228,554,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03801,false
0101000020E61000003F74417DCB1CE0BFEA094B3CA02C4340,3001121,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",LA PURÍSIMA Y SAN FRANCISCO,CENTRE PRIVAT LA PURÍSIMA Y SAN FRANCISCO,CL,PADRE RECAREDO DE LOS RÍOS,53,3005,ALACANT,Alacant,965132519,965228215,38.34864,-0.503515,868,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03005,false
0101000020E610000004CDE7DCED7ADEBF5D16139B8F2F4340,3001180,"CENTRE PRIVAT E. INFANTIL, PRIMÀRIA I SECUNDÀRIA",SAN AGUSTÍN,CENTRE PRIVAT SAN AGUSTÍN,CL,PINTOR PEDRO CAMACHO,2,3015,ALACANT,Alacant,965156070,965150141,38.37157,-0.476253,1435,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03015,false
0101000020E6100000D449B6BA9C12903F390B7BDAE16B4340,3017114,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL SEGARIA,CENTRE FPA MUNICIPAL SEGARIA,AV,JUAN CARLOS I,S/N,3770,VERGER (EL),Alacant,965750125,,38.84283,0.015696,2656,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,03770,true
0101000020E610000054FB743C66A0C8BF7784D38217754340,46025489,COL·LEGI RURAL AGRUPAT,MONDÚVER-SAFOR,CRA MONDÚVER-SAFOR,CL,L'ERMITA,1,46721,POTRIES,València,962826710,962826711,38.91478,-0.192395,2730,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,46721,true
0101000020E610000010EB8D5A61FADBBF9D685721E5B74340,46027531,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE PICANYA,CENTRE FPA MUNICIPAL DE PICANYA,CL,BONAVISTA,2,46210,PICANYA,València,961591382,,39.43668,-0.437157,2372,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46210,true
0101000020E6100000E15E99B7EA3AD6BFCB845FEAE7BD4340,46020388,CONSERVATORI PROFESSIONAL DE DANSA,,CONSERVATORI PROFESSIONAL DE DANSA,CM,DE VERA,S/N,46022,VALENCIA,València,961206810,961206811,39.48364,-0.347346,782,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,46022,true
0101000020E6100000BB6246787B10E9BFB0E600C11C3D4340,3005719,INSTITUT D'EDUCACIÓ SECUNDÀRIA,AZORÍN,IES AZORÍN,AV,DE MADRID,S/N,3610,PETRER,Alacant,966957295,966957296,38.47744,-0.783262,1167,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03610,true
0101000020E6100000732D5A80B655E9BF9A25016A6AFD4240,3019986,ESCUELA PRIVADA DE MÚSICA,IRMGARD BECK,ESCUELA PRIVADA DE MÚSICA IRMGARD BECK,CL,MIGUEL GARCÍA GALANT,5,3193,SAN MIGUEL DE SALINAS,Alacant,966926710,966926711,37.97981,-0.791713,3209,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03193,false
0101000020E61000006347E350BF0BBFBF64CC5D4BC86B4340,3014010,ESCOLA PRIVADA DE MÚSICA,AGRUPACIÓN MUSICAL,ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL,CL,RAFOL DE ALMUNIA,4,3780,PEGO,Alacant,965572802,,38.84205,-0.121273,287,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03780,false
0101000020E61000004DF4F928232EE2BFDF4A766C04264340,3010983,CENTRE PRIVAT E. PRIMÀRIA I SECUNDÀRIA,AITANA,CENTRE PRIVAT AITANA,CR,"DE ALACANT-MURCIA, KM. 69",,3320,ELX TORRELLANO,Alacant,965682125,965682041,38.29701,-0.568132,1672,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,BD,03320,false
0101000020E610000010B056ED9A90F4BFAB09A2EE03084440,46029434,ESCUELA PRIVADA DE MÚSICA,DE ADEMUZ,ESCUELA PRIVADA DE MÚSICA DE ADEMUZ,AV,VALENCIA,39,46140,ADEMUZ,València,,,40.06262,-1.285304,3040,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46140,false
